market_id,time,temperature_2m_mean,temperature_2m_min,temperature_2m_max
delhi,2023-04-08,24.1,15.6,32.2
delhi,2023-04-09,25.0,16.1,33.4
delhi,2023-04-10,25.3,15.7,33.7
delhi,2023-04-11,27.2,19.0,35.7
delhi,2023-04-12,28.9,21.9,36.6
delhi,2023-04-13,28.9,20.0,37.4
delhi,2023-04-14,29.5,19.7,38.1
delhi,2023-04-15,30.8,21.1,39.3
delhi,2023-04-16,30.7,20.9,39.1
delhi,2023-04-17,31.3,22.5,39.2
delhi,2023-04-18,31.6,22.9,39.7
delhi,2023-04-19,29.7,22.0,37.3
delhi,2023-04-20,28.8,23.2,35.7
delhi,2023-04-21,28.6,20.8,35.5
delhi,2023-04-22,27.9,19.9,35.2
delhi,2023-04-23,27.1,20.0,34.7
delhi,2023-04-24,25.7,18.7,31.4
delhi,2023-04-25,26.5,19.0,33.3
delhi,2023-04-26,28.2,20.7,34.8
delhi,2023-04-27,29.4,22.3,37.2
delhi,2023-04-28,28.3,23.0,33.2
delhi,2023-04-29,26.5,22.1,32.7
delhi,2023-04-30,25.2,20.7,30.9
delhi,2023-05-01,22.2,19.6,26.3
delhi,2023-05-02,22.0,19.5,26.9
delhi,2023-05-03,23.5,19.2,29.4
delhi,2023-05-04,24.3,18.8,29.4
delhi,2023-05-05,26.4,19.8,32.4
delhi,2023-05-06,27.4,20.5,34.4
delhi,2023-05-07,28.5,20.0,36.3
delhi,2023-05-08,28.9,23.1,36.2
delhi,2023-05-09,28.1,19.6,35.9
delhi,2023-05-10,28.2,20.0,35.8
delhi,2023-05-11,29.3,18.9,37.4
delhi,2023-05-12,31.2,20.4,40.7
delhi,2023-05-13,32.1,23.1,40.5
delhi,2023-05-14,31.9,24.3,40.0
delhi,2023-05-15,32.3,24.4,39.7
delhi,2023-05-16,32.2,24.1,39.2
delhi,2023-05-17,32.9,24.1,40.6
delhi,2023-05-18,32.4,27.9,37.7
delhi,2023-05-19,31.5,24.5,38.3
delhi,2023-05-20,32.2,23.5,39.9
delhi,2023-05-21,33.7,23.8,41.9
delhi,2023-05-22,34.4,27.2,42.5
delhi,2023-05-23,35.0,28.9,42.6
delhi,2023-05-24,32.3,27.0,38.1
delhi,2023-05-25,28.8,24.9,35.0
delhi,2023-05-26,28.8,24.5,33.8
delhi,2023-05-27,29.2,23.5,35.8
delhi,2023-05-28,30.4,24.5,35.0
delhi,2023-05-29,27.3,22.4,33.5
delhi,2023-05-30,28.7,23.6,34.6
delhi,2023-05-31,26.8,22.8,30.8
delhi,2023-06-01,26.6,20.5,33.5
delhi,2023-06-02,27.8,22.9,33.7
delhi,2023-06-03,29.4,22.3,35.7
delhi,2023-06-04,30.1,23.5,35.7
delhi,2023-06-05,31.2,25.0,37.4
delhi,2023-06-06,31.4,23.7,37.5
delhi,2023-06-07,31.3,24.3,37.7
delhi,2023-06-08,32.6,24.6,40.0
delhi,2023-06-09,34.4,26.7,41.2
delhi,2023-06-10,35.1,27.8,41.2
delhi,2023-06-11,34.4,28.4,39.8
delhi,2023-06-12,35.3,28.6,41.3
delhi,2023-06-13,36.0,29.6,42.2
