period,market_id,temperature_c,temperature_min_c,temperature_max_c,observation_days,interest_index,below_one_share,source_resolution,label,country_iso2,country_iso3,scope,trends_geo,weather_source,latitude,longitude,timezone,hemisphere,climate_profile,analysis_role,year,month,month_name,interest_zscore,interest_scaled,temperature_climatology_c,interest_climatology,temperature_anomaly_c,interest_anomaly
2025-03-01,rome,11.980645161290322,8.361290322580645,15.97741935483871,31,26.451612903225808,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2025,3,Mar,-0.6055225095658341,0.1389236545682103,11.147741935483872,29.174193548387098,0.8329032258064508,-2.7225806451612904
2025-04-01,rome,14.52,9.97,18.85666666666667,30,37.1,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2025,4,Apr,-0.12962302896929176,0.27663746349603674,13.564666666666668,41.78,0.955333333333332,-4.68
2025-05-01,rome,17.690322580645162,12.761290322580646,21.887096774193548,31,47.70967741935484,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2025,5,May,0.344546432309723,0.4138506466416354,18.12516129032258,54.20645161290322,-0.4348387096774182,-6.496774193548383
2025-06-01,rome,25.59,19.413333333333338,30.926666666666662,30,71.83333333333333,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2025,6,Jun,1.4226848597744735,0.7258378528716452,23.984,75.16,1.605999999999998,-3.326666666666668
2025-07-01,rome,26.416129032258063,21.312903225806455,31.116129032258065,31,70.51612903225806,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2025,7,Jul,1.3638161468863828,0.708802670004172,27.061290322580646,77.7483870967742,-0.6451612903225836,-7.232258064516131
2025-08-01,rome,25.96451612903226,21.05806451612903,30.751612903225805,31,61.87096774193548,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2025,8,Aug,0.977445165971892,0.5969962453066333,26.494193548387095,61.277419354838706,-0.5296774193548366,0.5935483870967744
2025-09-01,rome,21.916666666666668,17.92,25.91,30,33.36666666666667,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2025,9,Sep,-0.2964737809263952,0.2283548880545126,22.288,36.193333333333335,-0.3713333333333324,-2.826666666666668
2025-10-01,rome,16.729032258064517,12.896774193548389,20.780645161290323,31,22.419354838709676,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2025,10,Oct,-0.7857328551416227,0.08677513558614935,18.15290322580645,25.270967741935486,-1.4238709677419337,-2.85161290322581
2025-11-01,rome,12.45,8.9,16.393333333333334,30,20.366666666666667,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2025,11,Nov,-0.8774719350627374,0.060228062856348234,13.303333333333336,19.886666666666667,-0.853333333333337,0.4800000000000004
2025-12-01,rome,9.661290322580646,6.245161290322581,14.19032258064516,31,19.838709677419356,0.0,week,Rome · Italy,IT,ITA,region,IT-62,open_meteo,41.9028,12.4964,Europe/Rome,north,mediterranean,comparison,2025,12,Dec,-0.9010674763101273,0.0534000834376304,9.751612903225809,18.47741935483871,-0.09032258064516263,1.361290322580647
2021-01-01,sao_paulo,23.23225806451613,20.27741935483871,27.26451612903226,31,45.61290322580645,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2021,1,Jan,0.9682567950497671,0.7129758128469468,22.38774193548387,43.9741935483871,0.8445161290322609,1.6387096774193495
2021-02-01,sao_paulo,21.821428571428573,18.603571428571428,25.760714285714283,28,42.142857142857146,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2021,2,Feb,0.6005076586111302,0.6330010195989577,22.59256157635468,41.830541871921184,-0.7711330049261065,0.31231527093596156
2021-03-01,sao_paulo,22.54516129032258,19.34193548387097,26.848387096774193,31,39.74193548387097,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2021,3,Mar,0.3460623729743036,0.5776665344964313,22.436129032258066,40.167741935483875,0.10903225806451289,-0.42580645161290676
2021-04-01,sao_paulo,18.756666666666668,15.706666666666669,23.02,30,30.2,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2021,4,Apr,-0.6651744954318625,0.357751784298176,19.874000000000002,30.28666666666667,-1.1173333333333346,-0.08666666666666956
2021-05-01,sao_paulo,17.76451612903226,13.970967741935484,22.654838709677417,31,26.64516129032258,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2021,5,May,-1.0419097993478852,0.27582275971451226,18.23225806451613,28.051612903225806,-0.4677419354838719,-1.4064516129032256
2021-06-01,sao_paulo,16.36,13.15,20.866666666666667,30,24.8,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2021,6,Jun,-1.2374566177144593,0.233296986518636,16.671333333333333,26.026666666666664,-0.3113333333333337,-1.226666666666663
2021-07-01,sao_paulo,14.69032258064516,10.025806451612905,20.574193548387097,31,26.35483870967742,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2021,7,Jul,-1.0726776553845838,0.26913164155432195,16.14516129032258,29.16774193548387,-1.4548387096774196,-2.8129032258064512
2021-08-01,sao_paulo,17.780645161290323,13.516129032258064,23.29032258064516,31,35.58064516129032,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2021,8,Aug,-0.09494356355171227,0.4817605075337033,17.407096774193548,28.50967741935484,0.3735483870967755,7.07096774193548
2021-09-01,sao_paulo,20.05,15.623333333333331,26.126666666666665,30,42.3,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2021,9,Sep,0.6171613711643268,0.6366227200634416,19.613333333333337,41.3,0.43666666666666387,1.0
2021-10-01,sao_paulo,18.509677419354837,15.54516129032258,22.490322580645163,31,31.838709677419356,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2021,10,Oct,-0.4915070413580515,0.3955194290245837,19.769032258064517,36.270967741935486,-1.2593548387096796,-4.43225806451613
2021-11-01,sao_paulo,19.62,15.85,24.403333333333332,30,33.93333333333333,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2021,11,Nov,-0.26952265780438833,0.44379460745440114,20.239333333333335,39.906666666666666,-0.6193333333333335,-5.973333333333336
2021-12-01,sao_paulo,20.67096774193548,17.33225806451613,24.896774193548385,31,50.935483870967744,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2021,12,Dec,1.5323341557225783,0.8356463124504361,21.854193548387094,52.225806451612904,-1.1832258064516132,-1.2903225806451601
2022-01-01,sao_paulo,22.241935483870968,19.42258064516129,25.89032258064516,31,44.41935483870968,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2022,1,Jan,0.8417667202322283,0.6854678826328311,22.38774193548387,43.9741935483871,-0.14580645161290207,0.4451612903225808
2022-02-01,sao_paulo,21.896428571428572,18.65,26.075,28,44.07142857142857,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2022,2,Feb,0.8048941308549142,0.6774491616630791,22.59256157635468,41.830541871921184,-0.6961330049261072,2.240886699507385
2022-03-01,sao_paulo,22.700000000000003,19.67096774193548,26.851612903225806,31,44.87096774193548,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2022,3,Mar,0.889627829622648,0.6958762886597937,22.436129032258066,40.167741935483875,0.2638709677419371,4.703225806451606
2022-04-01,sao_paulo,19.93,16.706666666666667,24.233333333333334,30,33.93333333333333,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2022,4,Apr,-0.26952265780438833,0.44379460745440114,19.874000000000002,30.28666666666667,0.055999999999997385,3.646666666666661
2022-05-01,sao_paulo,16.812903225806455,13.029032258064516,21.503225806451617,31,27.677419354838708,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2022,5,May,-0.9325129778840674,0.2996134020618556,18.23225806451613,28.051612903225806,-1.4193548387096762,-0.3741935483870975
2022-06-01,sao_paulo,15.986666666666668,12.51,20.75,30,27.333333333333332,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2022,6,Jun,-0.9689785850386733,0.2916831879460745,16.671333333333333,26.026666666666664,-0.684666666666665,1.3066666666666684
2022-07-01,sao_paulo,17.983870967741936,13.419354838709678,23.925806451612903,31,39.354838709677416,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2022,7,Jul,0.30503856492537157,0.5687450436161775,16.14516129032258,29.16774193548387,1.8387096774193559,10.187096774193545
2022-08-01,sao_paulo,16.425806451612903,12.496774193548388,21.967741935483872,31,14.67741935483871,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2022,8,Aug,-2.3102291981940226,0.0,17.407096774193548,28.50967741935484,-0.9812903225806444,-13.83225806451613
2022-09-01,sao_paulo,16.303333333333335,12.456666666666669,21.28666666666667,30,33.4,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2022,9,Sep,-0.32604434889402734,0.43150277557494043,19.613333333333337,41.3,-3.3100000000000023,-7.899999999999999
2022-10-01,sao_paulo,20.174193548387095,16.39032258064516,25.106451612903225,31,42.70967741935484,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2022,10,Oct,0.66057823468278,0.6460646312450435,19.769032258064517,36.270967741935486,0.4051612903225781,6.438709677419354
2022-11-01,sao_paulo,18.436666666666667,14.923333333333334,22.86,30,42.233333333333334,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2022,11,Nov,0.6100961597781223,0.6350862410785091,20.239333333333335,39.906666666666666,-1.802666666666667,2.326666666666668
2022-12-01,sao_paulo,20.780645161290323,17.70967741935484,24.654838709677417,31,56.38709677419355,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2022,12,Dec,2.110086119078366,0.9612906423473434,21.854193548387094,52.225806451612904,-1.0735483870967713,4.161290322580648
2023-01-01,sao_paulo,21.548387096774192,18.625806451612902,25.467741935483872,31,46.54838709677419,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2023,1,Jan,1.067397664501352,0.7345360824742267,22.38774193548387,43.9741935483871,-0.8393548387096779,2.5741935483870932
2023-02-01,sao_paulo,22.385714285714283,19.6,26.282142857142855,28,45.892857142857146,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2023,2,Feb,0.9979257990851559,0.7194279625014162,22.59256157635468,41.830541871921184,-0.20684729064039686,4.062315270935962
2023-03-01,sao_paulo,22.20967741935484,18.851612903225806,26.706451612903223,31,42.70967741935484,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2023,3,Mar,0.66057823468278,0.6460646312450435,22.436129032258066,40.167741935483875,-0.2264516129032259,2.541935483870965
2023-04-01,sao_paulo,19.233333333333334,16.163333333333334,23.413333333333338,30,30.8,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2023,4,Apr,-0.6015875929560183,0.37158009516256946,19.874000000000002,30.28666666666667,-0.640666666666668,0.5133333333333319
2023-05-01,sao_paulo,17.89032258064516,14.309677419354838,22.51290322580645,31,30.870967741935484,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2023,5,May,-0.5940665614803808,0.37321570182394925,18.23225806451613,28.051612903225806,-0.3419354838709694,2.8193548387096783
2023-06-01,sao_paulo,16.293333333333333,12.263333333333332,21.363333333333333,30,27.466666666666665,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2023,6,Jun,-0.9548481622662636,0.2947561459159397,16.671333333333333,26.026666666666664,-0.3780000000000001,1.4400000000000013
2023-07-01,sao_paulo,16.703225806451613,12.577419354838709,21.958064516129035,31,28.129032258064516,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2023,7,Jul,-0.884651868493647,0.3100218080888184,16.14516129032258,29.16774193548387,0.5580645161290327,-1.0387096774193552
2023-08-01,sao_paulo,18.51935483870968,14.33548387096774,24.287096774193547,31,35.064516129032256,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2023,8,Aug,-0.14964197428362114,0.4698651863600316,17.407096774193548,28.50967741935484,1.1122580645161335,6.554838709677416
2023-09-01,sao_paulo,21.446666666666665,16.296666666666667,27.60666666666667,30,58.06666666666667,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2023,9,Sep,2.2880838640017864,1.0,19.613333333333337,41.3,1.8333333333333286,16.766666666666673
2023-10-01,sao_paulo,20.883870967741935,17.648387096774194,25.35483870967742,31,40.935483870967744,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2023,10,Oct,0.47255244779184313,0.6051744647105471,19.769032258064517,36.270967741935486,1.114838709677418,4.664516129032258
2023-11-01,sao_paulo,22.733333333333334,18.473333333333336,27.676666666666662,30,56.833333333333336,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2023,11,Nov,2.157377453356996,0.971575138778747,20.239333333333335,39.906666666666666,2.4939999999999998,16.92666666666667
2023-12-01,sao_paulo,23.048387096774192,19.061290322580643,27.81935483870968,31,57.096774193548384,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2023,12,Dec,2.1852964338347403,0.9776467089611418,21.854193548387094,52.225806451612904,1.1941935483870978,4.87096774193548
2024-01-01,sao_paulo,22.54516129032258,19.280645161290323,26.467741935483872,31,42.32258064516129,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2024,1,Jan,0.6195544266338479,0.6371431403647897,22.38774193548387,43.9741935483871,0.15741935483870861,-1.6516129032258107
2024-02-01,sao_paulo,22.941379310344825,19.772413793103446,26.95862068965517,29,34.724137931034484,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2024,2,Feb,-0.18571463308526762,0.4620204271377396,22.59256157635468,41.830541871921184,0.3488177339901455,-7.1064039408867
2024-03-01,sao_paulo,22.529032258064515,19.61935483870968,26.648387096774194,31,35.45161290322581,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2024,3,Mar,-0.1086181662346891,0.47878667724028545,22.436129032258066,40.167741935483875,0.09290322580644883,-4.716129032258067
2024-04-01,sao_paulo,21.706666666666667,18.1,26.36,30,28.233333333333334,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2024,4,Apr,-0.8735982313249069,0.31242565424266455,19.874000000000002,30.28666666666667,1.8326666666666647,-2.0533333333333346
2024-05-01,sao_paulo,20.46451612903226,16.40967741935484,25.541935483870965,31,28.580645161290324,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2024,5,May,-0.8367907591032265,0.32043021411578115,18.23225806451613,28.051612903225806,2.2322580645161274,0.5290322580645181
2024-06-01,sao_paulo,18.363333333333333,13.666666666666666,24.25,30,26.3,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2024,6,Jun,-1.078489361524849,0.26786776367961934,16.671333333333333,26.026666666666664,1.6920000000000002,0.273333333333337
2024-07-01,sao_paulo,16.677419354838708,12.74516129032258,21.993548387096773,31,24.612903225806452,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2024,7,Jul,-1.2572847916047762,0.22898493259318,16.14516129032258,29.16774193548387,0.5322580645161281,-4.554838709677419
2024-08-01,sao_paulo,17.66774193548387,12.206451612903225,24.038709677419355,31,27.70967741935484,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2024,8,Aug,-0.9290943272133227,0.30035685963521014,17.407096774193548,28.50967741935484,0.26064516129032356,-0.8000000000000007
2024-09-01,sao_paulo,21.603333333333335,16.46,27.816666666666663,30,39.0,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2024,9,Sep,0.26743340754718453,0.5605670103092782,19.613333333333337,41.3,1.9899999999999984,-2.299999999999997
2024-10-01,sao_paulo,20.177419354838708,16.61935483870968,25.074193548387097,31,32.12903225806452,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2024,10,Oct,-0.4607391853213525,0.402210547184774,19.769032258064517,36.270967741935486,0.4083870967741916,-4.1419354838709666
2024-11-01,sao_paulo,20.823333333333338,17.346666666666668,25.163333333333338,30,32.333333333333336,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2024,11,Nov,-0.43908773107330534,0.40691911181601903,20.239333333333335,39.906666666666666,0.5840000000000032,-7.573333333333331
2024-12-01,sao_paulo,21.770967741935483,18.822580645161292,25.593548387096774,31,40.03225806451613,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2024,12,Dec,0.3768302290110022,0.5843576526566217,21.854193548387094,52.225806451612904,-0.08322580645161182,-12.193548387096776
2025-01-01,sao_paulo,22.370967741935484,19.438709677419357,26.26129032258065,31,40.96774193548387,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2025,1,Jan,0.47597109846258734,0.6059179222839016,22.38774193548387,43.9741935483871,-0.01677419354838605,-3.006451612903227
2025-02-01,sao_paulo,23.917857142857144,20.446428571428573,28.24642857142857,28,42.32142857142857,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2025,2,Feb,0.6194323319670356,0.6371165883085985,22.59256157635468,41.830541871921184,1.325295566502465,0.49088669950738506
2025-03-01,sao_paulo,22.19677419354839,18.961290322580645,26.64516129032258,31,38.064516129032256,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2025,3,Mar,0.1682925380955994,0.5390067406819983,22.436129032258066,40.167741935483875,-0.23935483870967644,-2.1032258064516185
2025-04-01,sao_paulo,19.743333333333332,17.08,23.543333333333333,30,28.266666666666666,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2025,4,Apr,-0.8700656256318047,0.3131938937351308,19.874000000000002,30.28666666666667,-0.13066666666667004,-2.020000000000003
2025-05-01,sao_paulo,18.229032258064517,14.470967741935484,22.825806451612905,31,26.483870967741936,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2025,5,May,-1.0590030527016066,0.27210547184773987,18.23225806451613,28.051612903225806,-0.003225806451613522,-1.5677419354838698
2025-06-01,sao_paulo,16.353333333333335,12.526666666666667,21.376666666666665,30,24.233333333333334,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2025,6,Jun,-1.297510914497201,0.22023691514670898,16.671333333333333,26.026666666666664,-0.31799999999999784,-1.7933333333333294
2025-07-01,sao_paulo,14.670967741935485,10.880645161290325,19.506451612903227,31,27.387096774193548,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2025,7,Jul,-0.963280833920766,0.2929222839016653,16.14516129032258,29.16774193548387,-1.4741935483870954,-1.7806451612903231
2025-08-01,sao_paulo,16.641935483870967,12.538709677419355,22.30967741935484,31,29.516129032258064,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2025,8,Aug,-0.7376498896516418,0.341990483743061,17.407096774193548,28.50967741935484,-0.7651612903225811,1.0064516129032235
2025-09-01,sao_paulo,18.663333333333338,14.343333333333334,24.4,30,33.733333333333334,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2025,9,Sep,-0.2907182919630026,0.43918517049960343,19.613333333333337,41.3,-0.9499999999999993,-7.566666666666663
2025-10-01,sao_paulo,19.1,15.087096774193547,24.14516129032258,31,33.74193548387097,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2025,10,Oct,-0.2898066517841375,0.43938342585249796,19.769032258064517,36.270967741935486,-0.6690322580645152,-2.529032258064518
2025-11-01,sao_paulo,19.583333333333332,15.583333333333334,24.533333333333335,30,34.2,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2025,11,Nov,-0.24126181225956805,0.44994052339413165,20.239333333333335,39.906666666666666,-0.6560000000000024,-5.7066666666666634
2025-12-01,sao_paulo,23.0,19.364516129032257,27.55806451612903,31,56.67741935483871,0.0,week,São Paulo · Brazil,BR,BRA,region,BR-SP,open_meteo,-23.5505,-46.6333,America/Sao_Paulo,south,humid subtropical,comparison,2025,12,Dec,2.140853975115065,0.9679817605075337,21.854193548387094,52.225806451612904,1.1458064516129056,4.451612903225808
2021-01-01,singapore,25.23225806451613,23.94193548387097,27.39032258064516,31,59.70967741935484,0.0,week,Singapore,SG,SGP,city_state,SG,open_meteo,1.3521,103.8198,Asia/Singapore,north,equatorial,comparison,2021,1,Jan,-1.5392664582604858,0.174187725631769,25.639999999999997,60.63870967741936,-0.40774193548386606,-0.9290322580645167
2021-02-01,singapore,26.264285714285712,24.178571428571427,29.42142857142857,28,57.107142857142854,0.0,week,Singapore,SG,SGP,city_state,SG,open_meteo,1.3521,103.8198,Asia/Singapore,north,equatorial,comparison,2021,2,Feb,-1.907426636094709,0.10137313047962859,26.215837438423648,61.87857142857142,0.04844827586206435,-4.771428571428565
2021-03-01,singapore,26.429032258064513,24.57741935483871,29.25483870967742,31,69.06451612903226,0.0,week,Singapore,SG,SGP,city_state,SG,open_meteo,1.3521,103.8198,Asia/Singapore,north,equatorial,comparison,2021,3,Mar,-0.21591070615163874,0.43592057761732855,26.590322580645157,69.83870967741936,-0.16129032258064413,-0.7741935483871032
2021-04-01,singapore,26.663333333333338,24.946666666666665,29.066666666666663,30,71.0,0.0,week,Singapore,SG,SGP,city_state,SG,open_meteo,1.3521,103.8198,Asia/Singapore,north,equatorial,comparison,2021,4,Apr,0.057887035663985155,0.49007220216606506,26.956,71.87333333333333,-0.29266666666666197,-0.8733333333333348
2021-05-01,singapore,26.906451612903226,25.43548387096774,28.793548387096777,31,70.25806451612904,0.0,week,Singapore,SG,SGP,city_state,SG,open_meteo,1.3521,103.8198,Asia/Singapore,north,equatorial,comparison,2021,5,May,-0.04706876536533627,0.46931407942238296,27.496774193548383,75.10967741935484,-0.5903225806451573,-4.851612903225799
2021-06-01,singapore,26.9,25.376666666666665,28.78666666666667,30,73.36666666666666,0.0,week,Singapore,SG,SGP,city_state,SG,open_meteo,1.3521,103.8198,Asia/Singapore,north,equatorial,comparison,2021,6,Jun,0.3926808299618662,0.5562876052948255,27.163999999999998,76.85333333333332,-0.26399999999999935,-3.4866666666666646
2021-07-01,singapore,27.05483870967742,25.661290322580644,28.741935483870968,31,72.41935483870968,0.0,week,Singapore,SG,SGP,city_state,SG,open_meteo,1.3521,103.8198,Asia/Singapore,north,equatorial,comparison,2021,7,Jul,0.25867204632877616,0.5297833935018053,27.355483870967742,76.78064516129032,-0.3006451612903227,-4.361290322580643
